,index,County,Mother.s.Hispanic.Origin,Year,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,lat,long,Precipitation,Temperature,PI,trate,GDP_per,female.proportion,Elder_pop,RUCC,bachelor_percentage,lat_s,long_s,Crude.Marriage.Rate
5640,"Hudson County, NJ, 2016","Hudson County, NJ",1,2016,0.193786512,0.351038077,0.209861322,40.7371,-74.0779,-0.202782608,-0.050338698,0.666688539,34.49,-0.455853882,0.178585198,-1.008077553,-0.982310929,1.542407357,0.653282565,1.025773624,-0.246368312
5641,"Hudson County, NJ, 2017","Hudson County, NJ",3,2017,0.237021868,0.827679954,0.250863335,40.7371,-74.0779,0.113845647,-0.135709453,0.908936852,NA,NA,NA,-0.989909348,-0.982310929,1.542407357,0.653282565,1.025773624,-0.345244362
5642,"Hudson County, NJ, 2017","Hudson County, NJ",2,2017,0.11173453,0.739002395,0.217316233,40.7371,-74.0779,0.113845647,-0.135709453,0.908936852,31.5,-0.502148044,1.08103165,-0.989909348,-0.982310929,1.542407357,0.653282565,1.025773624,-0.345244362
5643,"Hudson County, NJ, 2017","Hudson County, NJ",1,2017,0.171735486,0.363706299,0.204891381,40.7371,-74.0779,0.113845647,-0.135709453,0.908936852,35.32,-0.450282153,0.112325302,-0.989909348,-0.982310929,1.542407357,0.653282565,1.025773624,-0.345244362
5644,"Hudson County, NJ, 2018","Hudson County, NJ",3,2018,0.176765165,0.876769316,0.283167952,40.7371,-74.0779,1.303223297,-0.221080208,1.188157653,NA,NA,NA,-0.92434844,-0.982310929,1.542407357,0.653282565,1.025773624,-0.33756263
5645,"Hudson County, NJ, 2018","Hudson County, NJ",2,2018,0.098648837,0.773840008,0.218558719,40.7371,-74.0779,1.303223297,-0.221080208,1.188157653,31.13,-0.491820841,1.037979396,-0.92434844,-0.982310929,1.542407357,0.653282565,1.025773624,-0.33756263
5646,"Hudson County, NJ, 2018","Hudson County, NJ",1,2018,0.179635209,0.398543912,0.207376351,40.7371,-74.0779,1.303223297,-0.221080208,1.188157653,34.89,-0.434462906,-0.047682459,-0.92434844,-0.982310929,1.542407357,0.653282565,1.025773624,-0.33756263
5647,"Hudson County, NJ, 2019","Hudson County, NJ",2,2019,0.11486032,0.794425869,0.216073748,40.7371,-74.0779,0.869025807,-0.23327603,1.420484777,31.21,-0.488777008,1.047452328,-0.880639641,-0.982310929,1.542407357,0.653282565,1.025773624,-0.392701066
5648,"Hudson County, NJ, 2019","Hudson County, NJ",3,2019,0.200407503,0.601235474,0.283167952,40.7371,-74.0779,0.869025807,-0.23327603,1.420484777,NA,NA,NA,-0.880639641,-0.982310929,1.542407357,0.653282565,1.025773624,-0.392701066
5649,"Hudson County, NJ, 2019","Hudson County, NJ",1,2019,0.175685347,0.408045079,0.20240641,40.7371,-74.0779,0.869025807,-0.23327603,1.420484777,35.36,-0.428259197,-0.103445708,-0.880639641,-0.982310929,1.542407357,0.653282565,1.025773624,-0.392701066
5650,"Hudson County, NJ, 2020","Hudson County, NJ",1,2020,0.165171327,0.409628607,0.201163925,40.7371,-74.0779,0.245722248,-0.013751231,1.482153174,35.76,-0.434146226,-0.117587536,-0.856834092,-0.982310929,1.542407357,0.653282565,1.025773624,-0.746615471
5651,"Hudson County, NJ, 2020","Hudson County, NJ",2,2020,0.143603378,0.835597593,0.228498601,40.7371,-74.0779,0.245722248,-0.013751231,1.482153174,32.08,-0.497056175,1.029835424,-0.856834092,-0.982310929,1.542407357,0.653282565,1.025773624,-0.746615471
5652,"Hudson County, NJ, 2020","Hudson County, NJ",3,2020,0.236766121,0.759588257,0.242165939,40.7371,-74.0779,0.245722248,-0.013751231,1.482153174,NA,NA,NA,-0.856834092,-0.982310929,1.542407357,0.653282565,1.025773624,-0.746615471
5653,"Humboldt County, CA, 2003","Humboldt County, CA",1,2003,0.490637084,-0.174693163,0.290622864,40.6993,-123.8756,1.638513335,-0.257667674,-1.201778263,30.89,0.085965196,1.495324649,0.785575759,3.512922145,-0.650818019,0.645327813,-2.294531047,0.019825767
5654,"Humboldt County, CA, 2003","Humboldt County, CA",2,2003,0.454448963,0.053334845,0.295592805,40.6993,-123.8756,1.638513335,-0.257667674,-1.201778263,37.1,-0.603453135,-0.093886401,0.785575759,3.512922145,-0.650818019,0.645327813,-2.294531047,0.019825767
5655,"Humboldt County, CA, 2003","Humboldt County, CA",3,2003,0.602867145,0.023247816,0.240923453,40.6993,-123.8756,1.638513335,-0.257667674,-1.201778263,NA,NA,NA,0.785575759,3.512922145,-0.650818019,0.645327813,-2.294531047,0.019825767
5656,"Humboldt County, CA, 2004","Humboldt County, CA",1,2004,0.333594564,-0.250702499,0.2707431,40.6993,-123.8756,0.934964108,-0.23327603,-1.085650389,28.15,0.06671917,1.645897222,0.747445633,3.512922145,-0.650818019,0.645327813,-2.294531047,0.12272749
5657,"Humboldt County, CA, 2004","Humboldt County, CA",2,2004,0.418814959,0.018497232,0.281925467,40.6993,-123.8756,0.934964108,-0.23327603,-1.085650389,36.82,-0.603168814,-0.158525723,0.747445633,3.512922145,-0.650818019,0.645327813,-2.294531047,0.12272749
5658,"Humboldt County, CA, 2005","Humboldt County, CA",1,2005,0.456963803,-0.128770856,0.303047716,40.6993,-123.8756,2.130562352,-0.355234251,-1.056814703,30.01,0.030032222,1.913252485,0.744496076,3.512922145,-0.650818019,0.645327813,-2.294531047,0.12272749
5659,"Humboldt County, CA, 2005","Humboldt County, CA",2,2005,0.373263677,0.007412538,0.268258129,40.6993,-123.8756,2.130562352,-0.355234251,-1.056814703,36.16,-0.603833161,-0.250066295,0.744496076,3.512922145,-0.650818019,0.645327813,-2.294531047,0.12272749
5660,"Humboldt County, CA, 2005","Humboldt County, CA",3,2005,0.555625095,0.059668956,0.209861322,40.6993,-123.8756,2.130562352,-0.355234251,-1.056814703,NA,NA,NA,0.744496076,3.512922145,-0.650818019,0.645327813,-2.294531047,0.12272749
5661,"Humboldt County, CA, 2006","Humboldt County, CA",1,2006,0.345401524,-0.16202494,0.269500614,40.6993,-123.8756,2.118121163,-0.379625895,-0.948466754,28.03,-0.002971464,1.658734879,0.728075225,3.512922145,-0.650818019,0.645327813,-2.294531047,0.088426917
5662,"Humboldt County, CA, 2006","Humboldt County, CA",2,2006,0.43298047,0.031165455,0.267015644,40.6993,-123.8756,2.118121163,-0.379625895,-0.948466754,35.93,-0.603714321,-0.342946239,0.728075225,3.512922145,-0.650818019,0.645327813,-2.294531047,0.088426917
5663,"Humboldt County, CA, 2006","Humboldt County, CA",3,2006,0.258319862,0.325701632,0.324169966,40.6993,-123.8756,2.118121163,-0.379625895,-0.948466754,NA,NA,NA,0.728075225,3.512922145,-0.650818019,0.645327813,-2.294531047,0.088426917
5664,"Humboldt County, CA, 2007","Humboldt County, CA",1,2007,0.313006975,-0.187361386,0.258318247,40.6993,-123.8756,0.545554899,-0.428409184,-0.923199841,27.47,-0.043993562,1.566448878,0.735002325,3.512922145,-0.650818019,0.645327813,-2.294531047,0.054126341
5665,"Humboldt County, CA, 2007","Humboldt County, CA",2,2007,0.370237345,0.039083094,0.24962085,40.6993,-123.8756,0.545554899,-0.428409184,-0.923199841,36.34,-0.60448777,-0.442387902,0.735002325,3.512922145,-0.650818019,0.645327813,-2.294531047,0.054126341
5666,"Humboldt County, CA, 2007","Humboldt County, CA",3,2007,0.465048232,0.531560249,0.095552678,40.6993,-123.8756,0.545554899,-0.428409184,-0.923199841,NA,NA,NA,0.735002325,3.512922145,-0.650818019,0.645327813,-2.294531047,0.054126341
5667,"Humboldt County, CA, 2008","Humboldt County, CA",3,2008,0.096460784,0.441299163,0.145252088,40.6993,-123.8756,0.601540248,-0.477192472,-0.97494705,NA,NA,NA,0.745686827,3.512922145,-0.650818019,0.645327813,-2.294531047,0.225629213
5668,"Humboldt County, CA, 2008","Humboldt County, CA",1,2008,0.377312996,-0.124020272,0.265773159,40.6993,-123.8756,0.601540248,-0.477192472,-0.97494705,27.06,-0.051564358,1.423983346,0.745686827,3.512922145,-0.650818019,0.645327813,-2.294531047,0.225629213
5669,"Humboldt County, CA, 2008","Humboldt County, CA",2,2008,0.40966492,0.047000733,0.264530673,40.6993,-123.8756,0.601540248,-0.477192472,-0.97494705,36.53,-0.602521343,-0.521233893,0.745686827,3.512922145,-0.650818019,0.645327813,-2.294531047,0.225629213
5670,"Humboldt County, CA, 2009","Humboldt County, CA",3,2009,0.332443705,0.379541578,0.216073748,40.6993,-123.8756,0.133751549,-0.379625895,-0.87180951,NA,NA,NA,0.741224281,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.083075955
5671,"Humboldt County, CA, 2009","Humboldt County, CA",2,2009,0.387216066,0.059668956,0.258318247,40.6993,-123.8756,0.133751549,-0.379625895,-0.87180951,36.78,-0.603815056,-0.584594072,0.741224281,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.083075955
5672,"Humboldt County, CA, 2009","Humboldt County, CA",1,2009,0.333324609,-0.043260353,0.224771145,40.6993,-123.8756,0.133751549,-0.379625895,-0.87180951,31.03,-0.089519066,1.362402824,0.741224281,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.083075955
5673,"Humboldt County, CA, 2010","Humboldt County, CA",3,2010,0.052571854,0.15151357,0.035913385,40.6993,-123.8756,2.480159758,-0.416213362,-0.688374576,NA,NA,NA,0.727018171,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.247566835
5674,"Humboldt County, CA, 2010","Humboldt County, CA",2,2010,0.422793237,0.09292304,0.27322807,40.6993,-123.8756,2.480159758,-0.416213362,-0.688374576,37,-0.600423402,-0.631971451,0.727018171,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.247566835
5675,"Humboldt County, CA, 2010","Humboldt County, CA",1,2010,0.391577964,0.00582901,0.263288188,40.6993,-123.8756,2.480159758,-0.416213362,-0.688374576,29.16,-0.069695474,1.372354329,0.727018171,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.247566835
5676,"Humboldt County, CA, 2011","Humboldt County, CA",3,2011,0.921683494,0.265527574,0.358959553,40.6993,-123.8756,0.600918189,-0.513779939,-0.609147815,NA,NA,NA,-0.748269294,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.24943564
5677,"Humboldt County, CA, 2011","Humboldt County, CA",2,2011,0.420960388,0.148346514,0.29435032,40.6993,-123.8756,0.600918189,-0.513779939,-0.609147815,37.38,-0.600262555,-0.561122218,-0.748269294,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.24943564
5678,"Humboldt County, CA, 2011","Humboldt County, CA",1,2011,0.321517649,-0.093933244,0.250863335,40.6993,-123.8756,0.600918189,-0.513779939,-0.609147815,33.83,-0.094392953,1.489043216,-0.748269294,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.24943564
5679,"Humboldt County, CA, 2012","Humboldt County, CA",3,2012,0.214573014,0.531560249,0.235953512,40.6993,-123.8756,2.052182863,-0.379625895,-0.572960457,NA,NA,NA,-0.726349599,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.18749423
5680,"Humboldt County, CA, 2012","Humboldt County, CA",2,2012,0.412947,0.18793471,0.303047716,40.6993,-123.8756,2.052182863,-0.379625895,-0.572960457,37.18,-0.602568493,-0.584325587,-0.726349599,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.18749423
5681,"Humboldt County, CA, 2012","Humboldt County, CA",1,2012,0.298017393,-0.055928576,0.264530673,40.6993,-123.8756,2.052182863,-0.379625895,-0.572960457,32.16,-0.117105769,1.408254652,-0.726349599,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.18749423
5682,"Humboldt County, CA, 2013","Humboldt County, CA",3,2013,0.400770628,0.617070752,0.245893394,40.6993,-123.8756,-1.257173359,-0.379625895,-0.529135924,NA,NA,NA,-0.689542141,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.025338294
5683,"Humboldt County, CA, 2013","Humboldt County, CA",2,2013,0.435537935,0.192685294,0.298077775,40.6993,-123.8756,-1.257173359,-0.379625895,-0.529135924,36.86,-0.60261755,-0.563738088,-0.689542141,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.025338294
5684,"Humboldt County, CA, 2013","Humboldt County, CA",1,2013,0.334276554,0.045417206,0.255833277,40.6993,-123.8756,-1.257173359,-0.379625895,-0.529135924,32.3,-0.130194909,1.632698126,-0.689542141,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.025338294
5685,"Humboldt County, CA, 2014","Humboldt County, CA",3,2014,0.379131637,0.566397862,0.291865349,40.6993,-123.8756,0.813662517,-0.06253452,-0.417361953,NA,NA,NA,-0.660125443,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.061558091
5686,"Humboldt County, CA, 2014","Humboldt County, CA",2,2014,0.373064764,0.241774656,0.276955526,40.6993,-123.8756,0.813662517,-0.06253452,-0.417361953,37.44,-0.603102059,-0.524702288,-0.660125443,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.061558091
5687,"Humboldt County, CA, 2014","Humboldt County, CA",1,2014,0.410744739,0.186351182,0.260803218,40.6993,-123.8756,0.813662517,-0.06253452,-0.417361953,33.31,-0.15354978,1.671480329,-0.660125443,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.061558091
5688,"Humboldt County, CA, 2015","Humboldt County, CA",3,2015,0.47405619,0.553729639,0.305532687,40.6993,-123.8756,0.562350503,-0.086926164,-0.25012925,NA,NA,NA,-0.621065866,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.1375765
5689,"Humboldt County, CA, 2015","Humboldt County, CA",2,2015,0.408400396,0.301948714,0.276955526,40.6993,-123.8756,0.562350503,-0.086926164,-0.25012925,38.08,-0.601775922,-0.506799909,-0.621065866,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.1375765
5690,"Humboldt County, CA, 2015","Humboldt County, CA",1,2015,0.444119649,0.309866353,0.27322807,40.6993,-123.8756,0.562350503,-0.086926164,-0.25012925,32.93,-0.158444589,1.698089185,-0.621065866,3.512922145,-0.322317302,0.645327813,-2.294531047,-0.1375765
5691,"Humboldt County, CA, 2016","Humboldt County, CA",3,2016,0.314271499,0.430214468,0.29683529,40.6993,-123.8756,2.385606723,-0.172296919,-0.181608808,NA,NA,NA,-0.577013587,3.512922145,0.141448416,0.645327813,-2.294531047,-0.057593603
5692,"Humboldt County, CA, 2016","Humboldt County, CA",2,2016,0.410943652,0.333619271,0.284410438,40.6993,-123.8756,2.385606723,-0.172296919,-0.181608808,38.43,-0.60144907,-0.50679021,-0.577013587,3.512922145,0.141448416,0.645327813,-2.294531047,-0.057593603
5693,"Humboldt County, CA, 2016","Humboldt County, CA",1,2016,0.320452038,0.148346514,0.245893394,40.6993,-123.8756,2.385606723,-0.172296919,-0.181608808,33.31,-0.166842611,1.769485291,-0.577013587,3.512922145,0.141448416,0.645327813,-2.294531047,-0.057593603
5694,"Humboldt County, CA, 2017","Humboldt County, CA",3,2017,0.483916636,0.813428203,0.290622864,40.6993,-123.8756,2.190280058,-0.29425514,-0.114515875,NA,NA,NA,-0.465633854,3.512922145,0.141448416,0.645327813,-2.294531047,-0.121133303
5695,"Humboldt County, CA, 2017","Humboldt County, CA",2,2017,0.373292094,0.333619271,0.284410438,40.6993,-123.8756,2.190280058,-0.29425514,-0.114515875,38.56,-0.599714577,-0.475796101,-0.465633854,3.512922145,0.141448416,0.645327813,-2.294531047,-0.121133303
5696,"Humboldt County, CA, 2017","Humboldt County, CA",1,2017,0.379756795,0.206937044,0.275713041,40.6993,-123.8756,2.190280058,-0.29425514,-0.114515875,34.14,-0.171343219,1.762690627,-0.465633854,3.512922145,0.141448416,0.645327813,-2.294531047,-0.121133303
5697,"Humboldt County, CA, 2018","Humboldt County, CA",3,2018,0.540550263,0.40012744,0.34156476,40.6993,-123.8756,0.442293031,-0.29425514,-0.037216251,NA,NA,NA,-0.380049986,3.512922145,0.141448416,0.645327813,-2.294531047,-0.208863806
5698,"Humboldt County, CA, 2018","Humboldt County, CA",2,2018,0.397914792,0.389042745,0.269500614,40.6993,-123.8756,0.442293031,-0.29425514,-0.037216251,38.36,-0.598544308,-0.494685739,-0.380049986,3.512922145,0.141448416,0.645327813,-2.294531047,-0.208863806
5699,"Humboldt County, CA, 2018","Humboldt County, CA",1,2018,0.312467066,0.273445213,0.233468542,40.6993,-123.8756,0.442293031,-0.29425514,-0.037216251,33.08,-0.169062119,1.803812857,-0.380049986,3.512922145,0.141448416,0.645327813,-2.294531047,-0.208863806
5700,"Humboldt County, CA, 2019","Humboldt County, CA",2,2019,0.406524922,0.411212134,0.275713041,40.6993,-123.8756,1.864320912,-0.330842607,0.110031324,38.06,-0.596216359,-0.51251402,-0.266833365,3.512922145,0.141448416,0.645327813,-2.294531047,-0.291401723
5701,"Humboldt County, CA, 2019","Humboldt County, CA",3,2019,0.494814275,0.460301497,0.347777186,40.6993,-123.8756,1.864320912,-0.330842607,0.110031324,NA,NA,NA,-0.266833365,3.512922145,0.141448416,0.645327813,-2.294531047,-0.291401723
5702,"Humboldt County, CA, 2019","Humboldt County, CA",1,2019,0.264955062,0.159431209,0.253348306,40.6993,-123.8756,1.864320912,-0.330842607,0.110031324,31.92,-0.162231084,1.920409502,-0.266833365,3.512922145,0.141448416,0.645327813,-2.294531047,-0.291401723
5703,"Humboldt County, CA, 2020","Humboldt County, CA",1,2020,0.381007111,0.22435585,0.243408424,40.6993,-123.8756,-0.238862056,-0.172296919,0.424654353,35.31,-0.197821293,1.868563141,-0.198100978,3.512922145,0.141448416,0.645327813,-2.294531047,-1.068285144
5704,"Humboldt County, CA, 2020","Humboldt County, CA",2,2020,0.407832071,0.455550914,0.259560732,40.6993,-123.8756,-0.238862056,-0.172296919,0.424654353,38.95,-0.598402654,-0.511070231,-0.198100978,3.512922145,0.141448416,0.645327813,-2.294531047,-1.068285144
5705,"Humboldt County, CA, 2020","Humboldt County, CA",3,2020,0.273366278,0.522059082,0.218558719,40.6993,-123.8756,-0.238862056,-0.172296919,0.424654353,NA,NA,NA,-0.198100978,3.512922145,0.141448416,0.645327813,-2.294531047,-1.068285144
5706,"Hunterdon County, NJ, 2003","Hunterdon County, NJ",1,2003,0.328678549,0.366873355,0.293107834,40.5673,-74.9122,1.217379094,-0.843067136,1.199078098,25.84,1.960991659,0.978908497,0.372813108,-0.982310929,1.165597711,0.617549316,0.970145951,-0.454647359
5707,"Hunterdon County, NJ, 2003","Hunterdon County, NJ",2,2003,0.430039386,0.927442207,0.230983571,40.5673,-74.9122,1.217379094,-0.843067136,1.199078098,36.97,-0.571808972,-0.758529097,0.372813108,-0.982310929,1.165597711,0.617549316,0.970145951,-0.454647359
5708,"Hunterdon County, NJ, 2004","Hunterdon County, NJ",1,2004,0.2580357,0.325701632,0.278198011,40.5673,-74.9122,0.729062433,-0.708913093,1.291937572,28.7,1.840468908,0.650021818,0.387530248,-0.982310929,1.165597711,0.617549316,0.970145951,-0.426753189
5709,"Hunterdon County, NJ, 2004","Hunterdon County, NJ",2,2004,0.411838765,0.948028069,0.232226057,40.5673,-74.9122,0.729062433,-0.708913093,1.291937572,37.59,-0.569365297,-0.870748392,0.387530248,-0.982310929,1.165597711,0.617549316,0.970145951,-0.426753189
5710,"Hunterdon County, NJ, 2005","Hunterdon County, NJ",1,2005,0.251045297,0.300365186,0.217316233,40.5673,-74.9122,0.548665196,-0.623542338,1.278376235,24.27,1.591901135,0.635897421,0.374741765,-0.982310929,1.165597711,0.617549316,0.970145951,-0.48254153
5711,"Hunterdon County, NJ, 2005","Hunterdon County, NJ",2,2005,0.389617241,0.952778652,0.213588778,40.5673,-74.9122,0.548665196,-0.623542338,1.278376235,37.84,-0.570925818,-0.970092862,0.374741765,-0.982310929,1.165597711,0.617549316,0.970145951,-0.48254153
5712,"Hunterdon County, NJ, 2006","Hunterdon County, NJ",1,2006,0.162684903,0.40012744,0.192466528,40.5673,-74.9122,0.84352137,-0.452800828,1.606060974,26.51,1.430008673,0.412236002,0.39367659,-0.982310929,1.165597711,0.617549316,0.970145951,-0.538329871
5713,"Hunterdon County, NJ, 2006","Hunterdon County, NJ",2,2006,0.339647229,0.94011043,0.221043689,40.5673,-74.9122,0.84352137,-0.452800828,1.606060974,38.19,-0.570866945,-1.105218724,0.39367659,-0.982310929,1.165597711,0.617549316,0.970145951,-0.538329871
5714,"Hunterdon County, NJ, 2007","Hunterdon County, NJ",1,2007,0.292049976,0.214854683,0.196193984,40.5673,-74.9122,0.669344727,-0.660129804,1.785784383,30.18,1.236122195,0.537802421,0.410754225,-0.982310929,1.165597711,0.617549316,0.970145951,-0.566224042
5715,"Hunterdon County, NJ, 2007","Hunterdon County, NJ",2,2007,0.270467818,0.870435205,0.212346292,40.5673,-74.9122,0.669344727,-0.660129804,1.785784383,38.98,-0.572798795,-1.284138234,0.410754225,-0.982310929,1.165597711,0.617549316,0.970145951,-0.566224042
5716,"Hunterdon County, NJ, 2007","Hunterdon County, NJ",3,2007,0.375536979,-0.006839213,0.269500614,40.5673,-74.9122,0.669344727,-0.660129804,1.785784383,NA,NA,NA,0.410754225,-0.982310929,1.165597711,0.617549316,0.970145951,-0.566224042
